Date,Round,Match,Home,Away,CompetitionID,MatchID
2026-04-05,6,Incheon United 2-1 Gimcheon Sangmu,Incheon United,Gimcheon Sangmu,aclvhp7yp4w85gpqw5yyt1xqs,15nks99q58tj29ufszlqxy4us
2026-04-05,6,Anyang 1-1 Seoul,Anyang,Seoul,aclvhp7yp4w85gpqw5yyt1xqs,1552kv4zrx3ueymnmdia0i904
2026-04-04,6,Gangwon 3-0 Gwangju,Gangwon,Gwangju,aclvhp7yp4w85gpqw5yyt1xqs,14m80d6irszr4taeulp6fask4
2026-04-04,6,Pohang Steelers 1-0 Daejeon Hana Citizen,Pohang Steelers,Daejeon Hana Citizen,aclvhp7yp4w85gpqw5yyt1xqs,143l4ksrt076c8j5fzym7k8b8
2026-04-04,6,Jeonbuk Motors 2-0 Ulsan HD,Jeonbuk Motors,Ulsan HD,aclvhp7yp4w85gpqw5yyt1xqs,13kua7tf2np0oe3h13x3l9lhw
2026-04-04,6,Jeju FC 1-0 Bucheon 1995,Jeju FC,Bucheon 1995,aclvhp7yp4w85gpqw5yyt1xqs,130anorgsjlsx8w1elaimesk4
2026-03-28,2,Pohang Steelers 1-0 Gangwon,Pohang Steelers,Gangwon,aclvhp7yp4w85gpqw5yyt1xqs,oq8fxn0pkb89ecdutk92pmvo
2026-03-22,5,Pohang Steelers 0-0 Bucheon 1995,Pohang Steelers,Bucheon 1995,aclvhp7yp4w85gpqw5yyt1xqs,12hrsebqroi65fe3oozrkyplg
2026-03-22,5,Gangwon 1-1 Jeju FC,Gangwon,Jeju FC,aclvhp7yp4w85gpqw5yyt1xqs,11xnjoi7bmurir09hmsrsncb8
2026-03-22,5,Anyang 0-1 Incheon United,Anyang,Incheon United,aclvhp7yp4w85gpqw5yyt1xqs,11ewloxw91at7pxtvmyi8yj9w
2026-03-22,5,Ulsan HD 0-0 Gimcheon Sangmu,Ulsan HD,Gimcheon Sangmu,aclvhp7yp4w85gpqw5yyt1xqs,10vmsfjh5sitmk2hry4ffp990
2026-03-22,5,Seoul 5-0 Gwangju,Seoul,Gwangju,aclvhp7yp4w85gpqw5yyt1xqs,10cmxnkmzgyvzil9cukxeqsr8
2026-03-21,5,Daejeon Hana Citizen 0-1 Jeonbuk Motors,Daejeon Hana Citizen,Jeonbuk Motors,aclvhp7yp4w85gpqw5yyt1xqs,zs3r6yol5o9vrzx5e91ltb10
2026-03-18,4,Pohang Steelers 0-1 Seoul,Pohang Steelers,Seoul,aclvhp7yp4w85gpqw5yyt1xqs,z94sjgh4ii4ianz8r69cljis
2026-03-18,4,Jeonbuk Motors 2-1 Anyang,Jeonbuk Motors,Anyang,aclvhp7yp4w85gpqw5yyt1xqs,yol5l1gx6zvi2k7y3v49tb10
2026-03-18,4,Jeju FC 0-2 Ulsan HD,Jeju FC,Ulsan HD,aclvhp7yp4w85gpqw5yyt1xqs,y4lthewlsthn31jsdib5h5as
2026-03-18,4,Incheon United 1-3 Daejeon Hana Citizen,Incheon United,Daejeon Hana Citizen,aclvhp7yp4w85gpqw5yyt1xqs,xkwjhdihnpjc5gu6o456q1w4
2026-03-18,4,Bucheon 1995 0-0 Gangwon,Bucheon 1995,Gangwon,aclvhp7yp4w85gpqw5yyt1xqs,x0lddtpmd9ywxl409pdujc44
2026-03-17,4,Gimcheon Sangmu 1-1 Gwangju,Gimcheon Sangmu,Gwangju,aclvhp7yp4w85gpqw5yyt1xqs,whr4a6dgmrxkt56xgy7c9ams
2026-03-15,3,Pohang Steelers 1-1 Incheon United,Pohang Steelers,Incheon United,aclvhp7yp4w85gpqw5yyt1xqs,vzfepgtegb21uqd34asjeexg
2026-03-15,3,Gangwon 1-1 Anyang,Gangwon,Anyang,aclvhp7yp4w85gpqw5yyt1xqs,vh3pusdljenna8b0nkzt76l0
2026-03-15,3,Jeju FC 1-2 Seoul,Jeju FC,Seoul,aclvhp7yp4w85gpqw5yyt1xqs,uxw7moxkmz6q18pr9tlwe8es
2026-03-15,3,Bucheon 1995 1-2 Ulsan HD,Bucheon 1995,Ulsan HD,aclvhp7yp4w85gpqw5yyt1xqs,ufp5qubfjturu2xuj2p5c9w4
2026-03-14,3,Daejeon Hana Citizen 1-1 Gimcheon Sangmu,Daejeon Hana Citizen,Gimcheon Sangmu,aclvhp7yp4w85gpqw5yyt1xqs,tx41poa6br0kes00iv9ak26s
2026-03-14,3,Gwangju 0-0 Jeonbuk Motors,Gwangju,Jeonbuk Motors,aclvhp7yp4w85gpqw5yyt1xqs,tetnf0fllld9zxf52yqeyoes
2026-03-08,2,Anyang 2-1 Jeju FC,Anyang,Jeju FC,aclvhp7yp4w85gpqw5yyt1xqs,sw1cfiuasumoumjjziny6psk
2026-03-08,2,Gimcheon Sangmu 1-1 Jeonbuk Motors,Gimcheon Sangmu,Jeonbuk Motors,aclvhp7yp4w85gpqw5yyt1xqs,rwbi12uehkbmp609cmq0jaxg
